[TAILING] Tailing last 1000 lines for [all] processes (change the value with --lines option)
/root/.pm2/pm2.log last 1000 lines:
PM2        | 2017-05-16 19:02:33: App name:weapp id:0 online
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 7441 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | Process with pid 7441 still not killed, retrying...
PM2        | App [weapp] with id [0] and pid [7441], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [7461], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7471 still not killed, retrying...
PM2        | Process with pid 7471 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7471], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [7491], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 7501 still not killed, retrying...
PM2        | Process with pid 7501 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7501], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 7521 still not killed, retrying...
PM2        | Process with pid 7521 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7521], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7541 still not killed, retrying...
PM2        | Process with pid 7541 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7541], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7561 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | Process with pid 7561 still not killed, retrying...
PM2        | App [weapp] with id [0] and pid [7561], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7581 still not killed, retrying...
PM2        | Process with pid 7581 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7581], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7602 still not killed, retrying...
PM2        | Process with pid 7602 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7602], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7622 still not killed, retrying...
PM2        | Process with pid 7622 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7622], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [7642], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 7652 still not killed, retrying...
PM2        | Process with pid 7652 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7652], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7672 still not killed, retrying...
PM2        | Process with pid 7672 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7672], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [7692], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7702 still not killed, retrying...
PM2        | Process with pid 7702 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7702], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7722 still not killed, retrying...
PM2        | Process with pid 7722 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7722], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7742 still not killed, retrying...
PM2        | Process with pid 7742 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7742], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7762 still not killed, retrying...
PM2        | Process with pid 7762 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7762], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7827 still not killed, retrying...
PM2        | Process with pid 7827 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7827], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7847 still not killed, retrying...
PM2        | Process with pid 7847 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7847], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7867 still not killed, retrying...
PM2        | Process with pid 7867 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7867], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [7887], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7897 still not killed, retrying...
PM2        | Process with pid 7897 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7897], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7918 still not killed, retrying...
PM2        | Process with pid 7918 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7918], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [7938], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7949 still not killed, retrying...
PM2        | Process with pid 7949 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7949], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 7969 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | Process with pid 7969 still not killed, retrying...
PM2        | App [weapp] with id [0] and pid [7969], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 7990 still not killed, retrying...
PM2        | Process with pid 7990 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [7990], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [8011], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 8021 still not killed, retrying...
PM2        | Process with pid 8021 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [8021], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 8041 still not killed, retrying...
PM2        | Process with pid 8041 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [8041], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 8062 still not killed, retrying...
PM2        | Process with pid 8062 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [8062], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 8083 still not killed, retrying...
PM2        | Process with pid 8083 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [8083], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 8103 still not killed, retrying...
PM2        | Process with pid 8103 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [8103], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
